t,loss
0.0,1.0184178306350329
0.20408163265306123,1.002334640577648
0.40816326530612246,0.8930632642216351
0.6122448979591837,0.9254392286496694
0.8163265306122449,0.9027893943677643
1.0204081632653061,0.8270397065543214
1.2244897959183674,0.7945044547618545
1.4285714285714286,0.7649944550393722
1.6326530612244898,0.6782550271177872
1.836734693877551,0.6851928901931801
2.0408163265306123,0.657244193081778
2.2448979591836737,0.6574488178831099
2.4489795918367347,0.6627426450832644
2.6530612244897958,0.5353179054847916
2.857142857142857,0.5584676704917804
3.0612244897959187,0.6162052473029138
3.2653061224489797,0.4832707095800739
3.4693877551020407,0.4585224472330435
3.673469387755102,0.489767578421604
3.8775510204081636,0.5026880475260332
4.081632653061225,0.4426238448018586
4.285714285714286,0.4908208751987994
4.4897959183673475,0.4502399401120006
4.6938775510204085,0.4331974514698453
4.8979591836734695,0.40317014338836965
5.1020408163265305,0.47683044361512533
5.3061224489795915,0.3357737539099236
5.510204081632653,0.23201633307378788
5.714285714285714,0.3991192753998275
5.918367346938775,0.2832670587447894
6.122448979591837,0.2993016371586735
6.326530612244898,0.3476304438221244
6.530612244897959,0.19075535141751715
6.73469387755102,0.19745270849824004
6.938775510204081,0.16957118450450825
7.142857142857143,0.1999442219405046
7.346938775510204,0.25204812929465875
7.551020408163265,0.24707429103110692
7.755102040816327,0.22584521369024413
7.959183673469388,0.132913104064193
8.16326530612245,0.07990527807809393
8.36734693877551,0.1903127744668995
8.571428571428571,0.1565035104660356
8.775510204081632,0.19585888818154762
8.979591836734695,0.20107263766461933
9.183673469387756,0.16624893281946734
9.387755102040817,0.19097090803401365
9.591836734693878,0.15830708464253818
9.795918367346939,0.16747668961320136
10.0,0.10010162009311854
